txn_id,investor_id,amfi_code,transaction_date,amount,nav_at_purchase,units_allotted,transaction_type
3034,INV0099,101305,2020-02-10,1000,51.3834,19.4615,SIP
3035,INV0099,101305,2020-03-11,1000,41.8539,23.8926,SIP
3036,INV0099,101305,2020-04-10,1000,52.787,18.9441,SIP
3037,INV0099,101305,2020-05-10,1000,48.6515,20.5544,SIP
3038,INV0099,101305,2020-06-09,1000,50.3244,19.8711,SIP
3039,INV0099,101305,2020-07-09,1000,52.1317,19.1822,SIP
3040,INV0099,101305,2020-08-08,1000,39.7082,25.1837,SIP
3041,INV0099,101305,2020-09-07,1000,53.4472,18.7101,SIP
6281,INV0099,130503,2020-10-04,25000,65.9375,379.1469,Lumpsum
3042,INV0099,101305,2020-10-07,1000,55.5766,17.9932,SIP
3043,INV0099,101305,2020-11-06,1000,57.6086,17.3585,SIP
3044,INV0099,101305,2020-12-06,1000,53.8365,18.5748,SIP
3045,INV0099,101305,2021-01-05,1000,58.3468,17.1389,SIP
3046,INV0099,101305,2021-02-04,1000,47.8162,20.9134,SIP
3047,INV0099,101305,2021-03-06,1000,54.8868,18.2193,SIP
3048,INV0099,101305,2021-04-05,1000,55.6665,17.9641,SIP
3049,INV0099,101305,2021-05-05,1000,58.6879,17.0393,SIP
3050,INV0099,101305,2021-06-04,1000,44.3716,22.5369,SIP
3051,INV0099,101305,2021-07-04,1000,55.1874,18.1201,SIP
3052,INV0099,101305,2021-08-03,1000,61.8506,16.168,SIP
3053,INV0099,101305,2021-09-02,1000,52.8568,18.919,SIP
3054,INV0099,101305,2021-10-02,1000,50.1641,19.9346,SIP
3055,INV0099,101305,2021-11-01,1000,52.9869,18.8726,SIP
3056,INV0099,101305,2021-12-01,1000,55.8531,17.9041,SIP
3057,INV0099,101305,2021-12-31,1000,52.6713,18.9857,SIP
3058,INV0099,101305,2022-01-30,1000,60.654,16.487,SIP
6018,INV0099,100033,2022-11-24,100000,158.5571,630.6876,Lumpsum
6286,INV0099,108005,2023-10-16,10000,692.8336,14.4335,Lumpsum
3059,INV0100,118701,2019-05-09,10000,161.6717,61.8537,SIP
3060,INV0100,118701,2019-06-08,10000,149.9676,66.6811,SIP
3061,INV0100,118701,2019-07-08,10000,366.8439,27.2596,SIP
3062,INV0100,118701,2019-08-07,10000,152.3555,65.636,SIP
3063,INV0100,118701,2019-09-06,10000,137.2776,72.8451,SIP
3064,INV0100,118701,2019-10-06,10000,142.5808,70.1357,SIP
3065,INV0100,118701,2019-11-05,10000,130.7684,76.4711,SIP
3066,INV0100,118701,2019-12-05,10000,137.1033,72.9377,SIP
3067,INV0100,118701,2020-01-04,10000,158.1091,63.2475,SIP
3068,INV0100,118701,2020-02-03,10000,141.7298,70.5568,SIP
6176,INV0100,119092,2020-02-23,500000,542.1726,922.2155,Lumpsum
3069,INV0100,118701,2020-03-04,10000,145.4467,68.7537,SIP
3070,INV0100,118701,2020-04-03,10000,137.7443,72.5983,SIP
3071,INV0100,118701,2020-05-03,10000,148.782,67.2124,SIP
3072,INV0100,118701,2020-06-02,10000,304.8217,32.8061,SIP
3073,INV0100,118701,2020-07-02,10000,286.8413,34.8625,SIP
3074,INV0100,118701,2020-08-01,10000,308.4404,32.4212,SIP
3075,INV0100,118701,2020-08-31,10000,274.587,36.4183,SIP
3076,INV0100,118701,2020-09-30,10000,137.0208,72.9816,SIP
3077,INV0100,118701,2020-10-30,10000,240.4361,41.5911,SIP
3078,INV0100,118701,2020-11-29,10000,274.0365,36.4915,SIP
3079,INV0100,118701,2020-12-29,10000,285.6251,35.0109,SIP
3080,INV0100,118701,2021-01-28,10000,130.1628,76.8269,SIP
3081,INV0100,118701,2021-02-27,10000,180.3707,55.4414,SIP
3082,INV0100,118701,2021-03-29,10000,260.1721,38.4361,SIP
3083,INV0100,118701,2021-04-28,10000,153.092,65.3202,SIP
3084,INV0101,130503,2019-12-14,1000,75.8731,13.1799,SIP
3085,INV0101,130503,2020-01-13,1000,82.8582,12.0688,SIP
3086,INV0101,130503,2020-02-12,1000,107.6322,9.2909,SIP
3087,INV0101,130503,2020-03-13,1000,98.961,10.105,SIP
3088,INV0101,130503,2020-04-12,1000,65.9524,15.1625,SIP
3089,INV0101,130503,2020-05-12,1000,99.62,10.0381,SIP
3090,INV0101,130503,2020-06-11,1000,68.5737,14.5829,SIP
3091,INV0101,130503,2020-07-11,1000,64.7863,15.4354,SIP
3092,INV0101,130503,2020-08-10,1000,76.7992,13.021,SIP
3093,INV0101,130503,2020-09-09,1000,93.1394,10.7366,SIP
3094,INV0101,130503,2020-10-09,1000,69.9045,14.3052,SIP
3095,INV0101,130503,2020-11-08,1000,65.6597,15.23,SIP
6279,INV0101,130503,2023-12-14,100000,121.7681,821.2331,Lumpsum
6113,INV0102,120841,2020-11-24,250000,164.8713,1516.3343,Lumpsum
3096,INV0102,101539,2021-02-06,10000,51.4668,194.3,SIP
3097,INV0102,101539,2021-03-08,10000,45.5666,219.459,SIP
3098,INV0102,101539,2021-04-07,10000,56.5345,176.8831,SIP
3099,INV0102,101539,2021-05-07,10000,48.4147,206.5488,SIP
3100,INV0102,101539,2021-06-06,10000,63.1745,158.2917,SIP
3101,INV0102,101539,2021-07-06,10000,44.7509,223.4592,SIP
6254,INV0102,125497,2023-08-24,250000,83.3661,2998.8209,Lumpsum
3102,INV0103,100356,2020-10-12,10000,172.2172,58.0662,SIP
3103,INV0103,100356,2020-11-11,10000,187.1722,53.4267,SIP
3104,INV0103,100356,2020-12-11,10000,464.1733,21.5437,SIP
3105,INV0103,100356,2021-01-10,10000,206.2648,48.4814,SIP
3106,INV0103,100356,2021-02-09,10000,166.8317,59.9406,SIP
3107,INV0103,100356,2021-03-11,10000,209.24,47.792,SIP
3108,INV0103,100356,2021-04-10,10000,165.468,60.4346,SIP
3109,INV0103,100356,2021-05-10,10000,158.1498,63.2312,SIP
3110,INV0103,100356,2021-06-09,10000,181.5447,55.0829,SIP
6073,INV0103,100356,2023-06-01,50000,230.0135,217.3785,Lumpsum
5981,INV0104,108005,2019-09-06,100000,264.9619,377.4128,Lumpsum
3111,INV0104,108467,2021-03-16,5000,71.5723,69.8594,SIP
3112,INV0104,108467,2021-04-15,5000,59.8988,83.4741,SIP
3113,INV0104,108467,2021-05-15,5000,57.0257,87.6798,SIP
3114,INV0104,108467,2021-06-14,5000,60.359,82.8377,SIP
3115,INV0104,108467,2021-07-14,5000,57.2199,87.3822,SIP
3116,INV0104,108467,2021-08-13,5000,56.3403,88.7464,SIP
3117,INV0104,108467,2021-09-12,5000,58.5877,85.3421,SIP
3118,INV0104,108467,2021-10-12,5000,53.3805,93.6672,SIP
3119,INV0104,108467,2021-11-11,5000,63.3079,78.9791,SIP
3120,INV0104,108467,2021-12-11,5000,55.077,90.782,SIP
3121,INV0104,108467,2022-01-10,5000,51.7603,96.5991,SIP
3122,INV0104,108467,2022-02-09,5000,56.1927,88.9795,SIP
3123,INV0104,108467,2022-03-11,5000,64.5641,77.4424,SIP
3124,INV0104,108467,2022-04-10,5000,53.6629,93.1742,SIP
3125,INV0104,108467,2022-05-10,5000,60.1722,83.0949,SIP
3126,INV0104,108467,2022-06-09,5000,53.8988,92.7664,SIP
3127,INV0104,108467,2022-07-09,5000,56.6053,88.331,SIP
3128,INV0104,108467,2022-08-08,5000,56.6022,88.3358,SIP
3129,INV0104,108467,2022-09-07,5000,60.7631,82.2868,SIP
3130,INV0104,108467,2022-10-07,5000,57.1771,87.4476,SIP
3131,INV0104,108467,2022-11-06,5000,56.3483,88.7338,SIP
3132,INV0105,120841,2021-01-13,1000,234.494,4.2645,SIP
3133,INV0105,120841,2021-02-12,1000,227.8323,4.3892,SIP
3134,INV0105,120841,2021-03-14,1000,158.7844,6.2978,SIP
3135,INV0105,120841,2021-04-13,1000,235.4448,4.2473,SIP
3136,INV0105,120841,2021-05-13,1000,160.927,6.214,SIP
3137,INV0105,120841,2021-06-12,1000,251.8729,3.9703,SIP
3138,INV0105,120841,2021-07-12,1000,178.1102,5.6145,SIP
3139,INV0105,120841,2021-08-11,1000,154.1949,6.4853,SIP
3140,INV0105,120841,2021-09-10,1000,231.7118,4.3157,SIP
3141,INV0105,120841,2021-10-10,1000,244.5757,4.0887,SIP
3142,INV0105,120841,2021-11-09,1000,189.5598,5.2754,SIP
3143,INV0105,120841,2021-12-09,1000,161.7346,6.183,SIP
3144,INV0105,120841,2022-01-08,1000,199.2871,5.0179,SIP
3145,INV0105,120841,2022-02-07,1000,158.3628,6.3146,SIP
6043,INV0105,100033,2022-03-05,250000,176.8828,1413.3652,Lumpsum
3146,INV0105,120841,2022-03-09,1000,167.9999,5.9524,SIP
6465,INV0105,100033,2022-07-06,-250000,176.8828,-1413.3652,Redemption
6046,INV0105,100356,2022-10-27,10000,163.1033,61.3108,Lumpsum
6345,INV0105,108467,2023-01-25,25000,59.3366,421.3251,Lumpsum
3147,INV0106,108467,2021-02-14,500,71.5723,6.9859,SIP
3148,INV0106,108467,2021-03-16,500,59.8988,8.3474,SIP
3149,INV0106,108467,2021-04-15,500,57.0257,8.768,SIP
3150,INV0106,108467,2021-05-15,500,60.359,8.2838,SIP
6335,INV0106,107494,2021-05-27,25000,372.2267,67.1634,Lumpsum
3151,INV0106,108467,2021-06-14,500,57.2199,8.7382,SIP
3152,INV0106,108467,2021-07-14,500,56.3403,8.8746,SIP
3153,INV0106,108467,2021-08-13,500,58.5877,8.5342,SIP
3154,INV0106,108467,2021-09-12,500,53.3805,9.3667,SIP
3155,INV0106,108467,2021-10-12,500,63.3079,7.8979,SIP
6117,INV0106,118632,2023-11-03,100000,90.3804,1106.4346,Lumpsum
3156,INV0107,130503,2020-01-23,500,75.8731,6.59,SIP
3157,INV0107,130503,2020-02-22,500,82.8582,6.0344,SIP
3158,INV0107,130503,2020-03-23,500,107.6322,4.6454,SIP
3159,INV0107,130503,2020-04-22,500,98.961,5.0525,SIP
3160,INV0107,130503,2020-05-22,500,65.9524,7.5812,SIP
3161,INV0107,130503,2020-06-21,500,99.62,5.0191,SIP
3162,INV0107,130503,2020-07-21,500,68.5737,7.2914,SIP
3163,INV0107,130503,2020-08-20,500,64.7863,7.7177,SIP
3164,INV0107,130503,2020-09-19,500,76.7992,6.5105,SIP
3165,INV0107,130503,2020-10-19,500,93.1394,5.3683,SIP
3166,INV0107,130503,2020-11-18,500,69.9045,7.1526,SIP
3167,INV0107,130503,2020-12-18,500,65.6597,7.615,SIP
3168,INV0107,130503,2021-01-17,500,68.8193,7.2654,SIP
5979,INV0107,101305,2021-02-12,10000,53.6401,186.4277,Lumpsum
3169,INV0107,130503,2021-02-16,500,105.1955,4.7531,SIP
3170,INV0107,130503,2021-03-18,500,103.0374,4.8526,SIP
3171,INV0107,130503,2021-04-17,500,102.8622,4.8609,SIP
3172,INV0107,130503,2021-05-17,500,105.275,4.7495,SIP
3173,INV0107,130503,2021-06-16,500,57.5132,8.6937,SIP
3174,INV0107,130503,2021-07-16,500,127.1942,3.931,SIP
3175,INV0107,130503,2021-08-15,500,106.3976,4.6994,SIP
3176,INV0107,130503,2021-09-14,500,106.9829,4.6736,SIP
3177,INV0107,130503,2021-10-14,500,63.5648,7.866,SIP
3178,INV0107,130503,2021-11-13,500,117.2608,4.264,SIP
3179,INV0107,130503,2021-12-13,500,117.7669,4.2457,SIP
3180,INV0107,130503,2022-01-12,500,72.9649,6.8526,SIP
3181,INV0107,130503,2022-02-11,500,65.1626,7.6731,SIP
3182,INV0107,130503,2022-03-13,500,72.0283,6.9417,SIP
3183,INV0107,130503,2022-04-12,500,109.5494,4.5642,SIP
3184,INV0107,130503,2022-05-12,500,94.0157,5.3183,SIP
3185,INV0107,130503,2022-06-11,500,109.6237,4.5611,SIP
3186,INV0107,130503,2022-07-11,500,69.319,7.213,SIP
3187,INV0107,130503,2022-08-10,500,68.0951,7.3427,SIP
3188,INV0107,130503,2022-09-09,500,60.2349,8.3008,SIP
3189,INV0107,130503,2022-10-09,500,134.7951,3.7093,SIP
3190,INV0107,130503,2022-11-08,500,66.537,7.5146,SIP
3191,INV0107,130503,2022-12-08,500,110.011,4.545,SIP
3192,INV0107,130503,2023-01-07,500,67.2088,7.4395,SIP
6056,INV0107,107494,2023-06-15,100000,134.8132,741.7671,Lumpsum
6367,INV0108,120841,2020-02-04,25000,158.0752,158.1526,Lumpsum
3193,INV0108,103504,2020-02-06,2000,278.2525,7.1877,SIP
3194,INV0108,103504,2020-03-07,2000,318.0541,6.2882,SIP
3195,INV0108,103504,2020-04-06,2000,450.694,4.4376,SIP
3196,INV0108,103504,2020-05-06,2000,365.4228,5.4731,SIP
3197,INV0108,103504,2020-06-05,2000,158.0676,12.6528,SIP
6297,INV0108,116230,2020-06-19,250000,45.9353,5442.4375,Lumpsum
3198,INV0108,103504,2020-07-05,2000,363.8804,5.4963,SIP
3199,INV0108,103504,2020-08-04,2000,176.0297,11.3617,SIP
3200,INV0108,103504,2020-09-03,2000,191.324,10.4535,SIP
3201,INV0108,103504,2020-10-03,2000,280.0488,7.1416,SIP
3202,INV0108,103504,2020-11-02,2000,336.1521,5.9497,SIP
3203,INV0108,103504,2020-12-02,2000,190.5418,10.4964,SIP
3204,INV0108,103504,2021-01-01,2000,157.8272,12.6721,SIP
3205,INV0108,103504,2021-01-31,2000,197.289,10.1374,SIP
3206,INV0108,103504,2021-03-02,2000,479.4652,4.1713,SIP
3207,INV0108,103504,2021-04-01,2000,537.955,3.7178,SIP
3208,INV0108,103504,2021-05-01,2000,463.8847,4.3114,SIP
3209,INV0108,103504,2021-05-31,2000,475.7605,4.2038,SIP
3210,INV0108,103504,2021-06-30,2000,203.7828,9.8144,SIP
3211,INV0108,103504,2021-07-30,2000,369.7177,5.4095,SIP
3212,INV0108,103504,2021-08-29,2000,444.8594,4.4958,SIP
3213,INV0108,103504,2021-09-28,2000,485.7694,4.1172,SIP
6384,INV0108,119597,2023-07-15,10000,106.4879,93.9074,Lumpsum
6331,INV0108,125497,2023-12-01,250000,93.7156,2667.6455,Lumpsum
6244,INV0109,103504,2019-09-25,25000,367.3501,68.055,Lumpsum
6461,INV0109,103504,2020-03-29,-25000,367.3501,-68.055,Redemption
3214,INV0109,110478,2020-08-03,5000,133.1867,37.5413,SIP
3215,INV0109,110478,2020-09-02,5000,128.519,38.9048,SIP
3216,INV0109,110478,2020-10-02,5000,140.5048,35.586,SIP
3217,INV0109,110478,2020-11-01,5000,147.495,33.8995,SIP
3218,INV0109,110478,2020-12-01,5000,114.0467,43.8417,SIP
3219,INV0109,110478,2020-12-31,5000,157.7373,31.6983,SIP
3220,INV0109,110478,2021-01-30,5000,106.1046,47.1233,SIP
3221,INV0109,110478,2021-03-01,5000,106.5288,46.9357,SIP
3222,INV0109,110478,2021-03-31,5000,129.5854,38.5846,SIP
3223,INV0109,110478,2021-04-30,5000,151.665,32.9674,SIP
3224,INV0109,110478,2021-05-30,5000,117.1355,42.6856,SIP
3225,INV0109,110478,2021-06-29,5000,114.9838,43.4844,SIP
3226,INV0109,110478,2021-07-29,5000,118.8487,42.0703,SIP
3227,INV0109,110478,2021-08-28,5000,142.5063,35.0862,SIP
3228,INV0109,110478,2021-09-27,5000,134.7637,37.102,SIP
3229,INV0109,110478,2021-10-27,5000,134.3669,37.2115,SIP
3230,INV0109,110478,2021-11-26,5000,137.8883,36.2612,SIP
3231,INV0109,110478,2021-12-26,5000,115.1896,43.4067,SIP
3232,INV0109,110478,2022-01-25,5000,127.9587,39.0751,SIP
3233,INV0109,110478,2022-02-24,5000,149.2943,33.4909,SIP
3234,INV0109,110478,2022-03-26,5000,138.6226,36.0692,SIP
3235,INV0109,110478,2022-04-25,5000,109.1155,45.823,SIP
3236,INV0109,110478,2022-05-25,5000,146.3012,34.1761,SIP
3237,INV0109,110478,2022-06-24,5000,149.941,33.3464,SIP
3238,INV0109,110478,2022-07-24,5000,104.0479,48.0548,SIP
3239,INV0109,110478,2022-08-23,5000,106.8234,46.8062,SIP
3240,INV0109,110478,2022-09-22,5000,114.4892,43.6722,SIP
3241,INV0109,110478,2022-10-22,5000,142.2125,35.1587,SIP
3242,INV0109,110478,2022-11-21,5000,141.4326,35.3525,SIP
3243,INV0109,110478,2022-12-21,5000,142.1411,35.1763,SIP
3244,INV0109,110478,2023-01-20,5000,120.017,41.6608,SIP
3245,INV0109,110478,2023-02-19,5000,120.7406,41.4111,SIP
3246,INV0109,110478,2023-03-21,5000,107.5717,46.4806,SIP
3247,INV0109,110478,2023-04-20,5000,139.7785,35.7709,SIP
3248,INV0109,110478,2023-05-20,5000,106.8531,46.7932,SIP
3249,INV0109,110478,2023-06-19,5000,137.8959,36.2592,SIP
3250,INV0109,110478,2023-07-19,5000,115.0251,43.4688,SIP
6227,INV0109,101539,2023-07-20,10000,61.6491,162.2084,Lumpsum
3251,INV0109,110478,2023-08-18,5000,105.0089,47.615,SIP
3252,INV0109,110478,2023-09-17,5000,148.9096,33.5774,SIP
6020,INV0109,119597,2023-09-23,500000,55.7446,8969.4787,Lumpsum
3253,INV0109,110478,2023-10-17,5000,102.2054,48.9211,SIP
3254,INV0109,110478,2023-11-16,5000,139.962,35.724,SIP
3255,INV0109,110478,2023-12-16,5000,154.4474,32.3735,SIP
3256,INV0109,110478,2024-01-15,5000,144.4749,34.6081,SIP
3257,INV0109,110478,2024-02-14,5000,113.4662,44.066,SIP
3258,INV0109,110478,2024-03-15,5000,122.9581,40.6643,SIP
6355,INV0110,118701,2020-02-17,250000,142.9241,1749.1802,Lumpsum
3259,INV0110,119092,2021-01-31,10000,339.2829,29.4739,SIP
6022,INV0110,110478,2021-02-09,250000,125.1697,1997.2885,Lumpsum
3260,INV0110,119092,2021-03-02,10000,492.2835,20.3135,SIP
3261,INV0110,119092,2021-04-01,10000,704.8581,14.1873,SIP
3262,INV0110,119092,2021-05-01,10000,417.7859,23.9357,SIP
3263,INV0110,119092,2021-05-31,10000,242.4452,41.2464,SIP
3264,INV0110,119092,2021-06-30,10000,439.8511,22.735,SIP
3265,INV0110,119092,2021-07-30,10000,242.1481,41.297,SIP
3266,INV0110,119092,2021-08-29,10000,271.9145,36.7763,SIP
3267,INV0110,119092,2021-09-28,10000,457.5943,21.8534,SIP
3268,INV0110,119092,2021-10-28,10000,452.0234,22.1227,SIP
3269,INV0110,119092,2021-11-27,10000,243.764,41.0233,SIP
3270,INV0110,119092,2021-12-27,10000,240.853,41.5191,SIP
3271,INV0110,119092,2022-01-26,10000,270.0334,37.0325,SIP
3272,INV0110,119092,2022-02-25,10000,660.0328,15.1508,SIP
3273,INV0110,119092,2022-03-27,10000,558.0889,17.9183,SIP
3274,INV0110,119092,2022-04-26,10000,730.2117,13.6947,SIP
3275,INV0110,119092,2022-05-26,10000,509.7242,19.6185,SIP
3276,INV0110,119092,2022-06-25,10000,239.603,41.7357,SIP
3277,INV0110,119092,2022-07-25,10000,459.1142,21.7811,SIP
3278,INV0110,119092,2022-08-24,10000,497.1246,20.1157,SIP
3279,INV0110,119092,2022-09-23,10000,515.0774,19.4146,SIP
3280,INV0110,119092,2022-10-23,10000,231.3109,43.2319,SIP
3281,INV0110,119092,2022-11-22,10000,400.5574,24.9652,SIP
3282,INV0110,119092,2022-12-22,10000,486.8668,20.5395,SIP
3283,INV0110,119092,2023-01-21,10000,296.1302,33.7689,SIP
3284,INV0110,119092,2023-02-20,10000,247.9043,40.3381,SIP
3285,INV0110,119092,2023-03-22,10000,281.0611,35.5795,SIP
3286,INV0110,119092,2023-04-21,10000,413.6201,24.1768,SIP
3287,INV0110,119092,2023-05-21,10000,439.6082,22.7475,SIP
3288,INV0111,119092,2020-01-09,1000,339.2829,2.9474,SIP
3289,INV0111,119092,2020-02-08,1000,492.2835,2.0313,SIP
3290,INV0111,119092,2020-03-09,1000,704.8581,1.4187,SIP
3291,INV0111,119092,2020-04-08,1000,417.7859,2.3936,SIP
3292,INV0111,119092,2020-05-08,1000,242.4452,4.1246,SIP
3293,INV0111,119092,2020-06-07,1000,439.8511,2.2735,SIP
3294,INV0111,119092,2020-07-07,1000,242.1481,4.1297,SIP
3295,INV0111,119092,2020-08-06,1000,271.9145,3.6776,SIP
3296,INV0111,119092,2020-09-05,1000,457.5943,2.1853,SIP
3297,INV0111,119092,2020-10-05,1000,452.0234,2.2123,SIP
3298,INV0111,119092,2020-11-04,1000,243.764,4.1023,SIP
3299,INV0111,119092,2020-12-04,1000,240.853,4.1519,SIP
3300,INV0111,119092,2021-01-03,1000,270.0334,3.7032,SIP
3301,INV0111,119092,2021-02-02,1000,660.0328,1.5151,SIP
3302,INV0111,119092,2021-03-04,1000,558.0889,1.7918,SIP
6298,INV0111,130503,2021-03-29,100000,104.2489,959.2427,Lumpsum
3303,INV0111,119092,2021-04-03,1000,730.2117,1.3695,SIP
3304,INV0111,119092,2021-05-03,1000,509.7242,1.9618,SIP
3305,INV0111,119092,2021-06-02,1000,239.603,4.1736,SIP
3306,INV0111,119092,2021-07-02,1000,459.1142,2.1781,SIP
3307,INV0111,119092,2021-08-01,1000,497.1246,2.0116,SIP
3308,INV0111,119092,2021-08-31,1000,515.0774,1.9415,SIP
3309,INV0111,119092,2021-09-30,1000,231.3109,4.3232,SIP
6189,INV0111,119092,2021-10-13,10000,422.9731,23.6422,Lumpsum
3310,INV0111,119092,2021-10-30,1000,400.5574,2.4965,SIP
3311,INV0111,119092,2021-11-29,1000,486.8668,2.0539,SIP
3312,INV0111,119092,2021-12-29,1000,296.1302,3.3769,SIP
3313,INV0111,119092,2022-01-28,1000,247.9043,4.0338,SIP
3314,INV0111,119092,2022-02-27,1000,281.0611,3.5579,SIP
3315,INV0111,119092,2022-03-29,1000,413.6201,2.4177,SIP
3316,INV0111,119092,2022-04-28,1000,439.6082,2.2748,SIP
3317,INV0111,119092,2022-05-28,1000,693.4411,1.4421,SIP
3318,INV0111,119092,2022-06-27,1000,266.897,3.7468,SIP
3319,INV0111,119092,2022-07-27,1000,241.0049,4.1493,SIP
3320,INV0111,119092,2022-08-26,1000,230.5243,4.3379,SIP
3321,INV0111,119092,2022-09-25,1000,415.7682,2.4052,SIP
3322,INV0111,119092,2022-10-25,1000,226.4864,4.4153,SIP
3323,INV0111,119092,2022-11-24,1000,566.6096,1.7649,SIP
3324,INV0111,119092,2022-12-24,1000,240.8955,4.1512,SIP
3325,INV0111,119092,2023-01-23,1000,306.6498,3.261,SIP
3326,INV0111,119092,2023-02-22,1000,493.2442,2.0274,SIP
3327,INV0111,119092,2023-03-24,1000,237.1621,4.2165,SIP
3328,INV0111,119092,2023-04-23,1000,423.1401,2.3633,SIP
3329,INV0111,119092,2023-05-23,1000,417.8644,2.3931,SIP
3330,INV0111,119092,2023-06-22,1000,657.2808,1.5214,SIP
3331,INV0111,119092,2023-07-22,1000,257.9763,3.8763,SIP
3332,INV0111,119092,2023-08-21,1000,256.416,3.8999,SIP
3333,INV0111,119092,2023-09-20,1000,241.5013,4.1408,SIP
3334,INV0111,119092,2023-10-20,1000,443.8373,2.2531,SIP
3335,INV0111,119092,2023-11-19,1000,426.2945,2.3458,SIP
3336,INV0111,119092,2023-12-19,1000,606.0309,1.6501,SIP
3337,INV0111,119092,2024-01-18,1000,271.059,3.6892,SIP
3338,INV0111,119092,2024-02-17,1000,240.8706,4.1516,SIP
3339,INV0111,119092,2024-03-18,1000,244.2563,4.0941,SIP
3340,INV0112,120841,2019-09-16,10000,234.494,42.645,SIP
3341,INV0112,120841,2019-10-16,10000,227.8323,43.8919,SIP
3342,INV0112,120841,2019-11-15,10000,158.7844,62.9785,SIP
3343,INV0112,120841,2019-12-15,10000,235.4448,42.4728,SIP
3344,INV0112,120841,2020-01-14,10000,160.927,62.14,SIP
3345,INV0112,120841,2020-02-13,10000,251.8729,39.7026,SIP
3346,INV0112,120841,2020-03-14,10000,178.1102,56.145,SIP
3347,INV0112,120841,2020-04-13,10000,154.1949,64.853,SIP
3348,INV0112,120841,2020-05-13,10000,231.7118,43.1571,SIP
3349,INV0112,120841,2020-06-12,10000,244.5757,40.8871,SIP
3350,INV0112,120841,2020-07-12,10000,189.5598,52.7538,SIP
3351,INV0112,120841,2020-08-11,10000,161.7346,61.8297,SIP
3352,INV0112,120841,2020-09-10,10000,199.2871,50.1789,SIP
3353,INV0112,120841,2020-10-10,10000,158.3628,63.1461,SIP
3354,INV0112,120841,2020-11-09,10000,167.9999,59.5238,SIP
3355,INV0112,120841,2020-12-09,10000,158.0752,63.261,SIP
3356,INV0112,120841,2021-01-08,10000,182.2421,54.8721,SIP
3357,INV0112,120841,2021-02-07,10000,176.6361,56.6136,SIP
3358,INV0112,120841,2021-03-09,10000,190.8215,52.405,SIP
3359,INV0112,120841,2021-04-08,10000,200.2334,49.9417,SIP
3360,INV0112,120841,2021-05-08,10000,181.3071,55.155,SIP
3361,INV0112,120841,2021-06-07,10000,177.5406,56.3251,SIP
3362,INV0112,120841,2021-07-07,10000,235.8345,42.4026,SIP
3363,INV0112,120841,2021-08-06,10000,197.8434,50.545,SIP
3364,INV0112,120841,2021-09-05,10000,214.1079,46.7054,SIP
3365,INV0112,120841,2021-10-05,10000,172.5423,57.9568,SIP
3366,INV0112,120841,2021-11-04,10000,203.116,49.233,SIP
3367,INV0112,120841,2021-12-04,10000,237.5803,42.091,SIP
3368,INV0112,120841,2022-01-03,10000,232.9923,42.9199,SIP
3369,INV0112,120841,2022-02-02,10000,156.3622,63.9541,SIP
3370,INV0112,120841,2022-03-04,10000,199.2841,50.1796,SIP
3371,INV0112,120841,2022-04-03,10000,184.7545,54.1259,SIP
3372,INV0112,120841,2022-05-03,10000,169.6941,58.9296,SIP
6415,INV0112,125497,2022-05-07,10000,100.3527,99.6485,Lumpsum
3373,INV0112,120841,2022-06-02,10000,182.775,54.7121,SIP
3374,INV0112,120841,2022-07-02,10000,157.3537,63.5511,SIP
3375,INV0112,120841,2022-08-01,10000,185.8908,53.795,SIP
3376,INV0112,120841,2022-08-31,10000,153.7304,65.0489,SIP
3377,INV0112,120841,2022-09-30,10000,214.1074,46.7055,SIP
3378,INV0112,120841,2022-10-30,10000,196.9069,50.7854,SIP
3379,INV0112,120841,2022-11-29,10000,154.5822,64.6905,SIP
3380,INV0112,120841,2022-12-29,10000,190.6468,52.453,SIP
3381,INV0112,120841,2023-01-28,10000,213.9145,46.7476,SIP
3382,INV0112,120841,2023-02-27,10000,157.3082,63.5695,SIP
3383,INV0112,120841,2023-03-29,10000,159.1405,62.8376,SIP
3384,INV0112,120841,2023-04-28,10000,170.5667,58.6281,SIP
3385,INV0112,120841,2023-05-28,10000,162.0434,61.7119,SIP
3386,INV0112,120841,2023-06-27,10000,187.8901,53.2226,SIP
3387,INV0112,120841,2023-07-27,10000,257.9392,38.7688,SIP
3388,INV0112,120841,2023-08-26,10000,163.5262,61.1523,SIP
3389,INV0112,120841,2023-09-25,10000,200.7252,49.8194,SIP
3390,INV0112,120841,2023-10-25,10000,159.162,62.8291,SIP
3391,INV0112,120841,2023-11-24,10000,179.6411,55.6665,SIP
3392,INV0112,120841,2023-12-24,10000,251.1949,39.8097,SIP
3393,INV0112,120841,2024-01-23,10000,172.8534,57.8525,SIP
3394,INV0112,120841,2024-02-22,10000,231.3722,43.2204,SIP
3395,INV0112,120841,2024-03-23,10000,212.9588,46.9574,SIP
3396,INV0113,119597,2019-06-18,5000,72.9505,68.5396,SIP
3397,INV0113,119597,2019-07-18,5000,76.3266,65.508,SIP
3398,INV0113,119597,2019-08-17,5000,170.7258,29.2867,SIP
3399,INV0113,119597,2019-09-16,5000,78.3762,63.7949,SIP
3400,INV0113,119597,2019-10-16,5000,60.4084,82.7699,SIP
3401,INV0113,119597,2019-11-15,5000,79.2525,63.0895,SIP
3402,INV0113,119597,2019-12-15,5000,70.4721,70.9501,SIP
