amfi_code,nav_date,nav
112090,2022-06-23,184.2186
112090,2022-06-24,181.2589
112090,2022-06-27,181.5487
112090,2022-06-28,182.4288
112090,2022-06-29,183.2036
112090,2022-06-30,181.2904
112090,2022-07-01,180.6188
112090,2022-07-04,181.8554
112090,2022-07-05,181.4667
112090,2022-07-06,180.9137
112090,2022-07-07,185.1184
112090,2022-07-08,183.0799
112090,2022-07-11,185.5268
112090,2022-07-12,183.0303
112090,2022-07-13,184.5416
112090,2022-07-14,186.1837
112090,2022-07-15,185.1179
112090,2022-07-18,182.4874
112090,2022-07-19,178.2455
112090,2022-07-20,177.0011
112090,2022-07-21,178.1896
112090,2022-07-22,175.9566
112090,2022-07-25,176.2317
112090,2022-07-26,173.1798
112090,2022-07-27,172.763
112090,2022-07-28,170.4541
112090,2022-07-29,170.3628
112090,2022-08-01,169.4066
112090,2022-08-02,167.0545
112090,2022-08-03,165.8005
112090,2022-08-04,164.0082
112090,2022-08-05,161.4879
112090,2022-08-08,163.6507
112090,2022-08-09,163.0088
112090,2022-08-10,158.7662
112090,2022-08-11,157.6423
112090,2022-08-12,159.4357
112090,2022-08-15,158.0428
112090,2022-08-16,160.9465
112090,2022-08-17,159.3564
112090,2022-08-18,160.3828
112090,2022-08-19,162.442
112090,2022-08-22,163.3846
112090,2022-08-23,160.7551
112090,2022-08-24,159.0013
112090,2022-08-25,161.2974
112090,2022-08-26,159.8046
112090,2022-08-29,161.7395
112090,2022-08-30,160.9691
112090,2022-08-31,161.3066
112090,2022-09-01,158.6881
112090,2022-09-02,157.5933
112090,2022-09-05,156.001
112090,2022-09-06,156.4857
112090,2022-09-07,156.7233
112090,2022-09-08,157.6561
112090,2022-09-09,156.7912
112090,2022-09-12,155.1037
112090,2022-09-13,155.5058
112090,2022-09-14,153.6467
112090,2022-09-15,155.6965
112090,2022-09-16,155.5449
112090,2022-09-19,154.9983
112090,2022-09-20,155.92
112090,2022-09-21,155.8395
112090,2022-09-22,152.8011
112090,2022-09-23,150.916
112090,2022-09-26,152.8919
112090,2022-09-27,153.1069
112090,2022-09-28,150.0786
112090,2022-09-29,150.7728
112090,2022-09-30,149.8213
112090,2022-10-03,148.309
112090,2022-10-04,146.3307
112090,2022-10-05,148.1451
112090,2022-10-06,144.7102
112090,2022-10-07,143.3137
112090,2022-10-10,143.5776
112090,2022-10-11,146.3545
112090,2022-10-12,147.3857
112090,2022-10-13,145.9484
112090,2022-10-14,148.6853
112090,2022-10-17,146.3269
112090,2022-10-18,146.8513
112090,2022-10-19,147.7696
112090,2022-10-20,146.2663
112090,2022-10-21,147.5492
112090,2022-10-24,146.6984
112090,2022-10-25,147.9808
112090,2022-10-26,144.7733
112090,2022-10-27,145.4131
112090,2022-10-28,144.7522
112090,2022-10-31,146.8071
112090,2022-11-01,146.7884
112090,2022-11-02,149.0476
112090,2022-11-03,150.0151
112090,2022-11-04,149.8456
112090,2022-11-07,151.3218
112090,2022-11-08,152.8243
112090,2022-11-09,153.7508
112090,2022-11-10,149.583
112090,2022-11-11,147.8792
112090,2022-11-14,150.3945
112090,2022-11-15,148.188
112090,2022-11-16,149.8165
112090,2022-11-17,151.1465
112090,2022-11-18,149.8906
112090,2022-11-21,146.3618
112090,2022-11-22,145.4211
112090,2022-11-23,149.1055
112090,2022-11-24,147.6205
112090,2022-11-25,146.2726
112090,2022-11-28,144.5801
112090,2022-11-29,146.7455
112090,2022-11-30,146.3764
112090,2022-12-01,145.3356
112090,2022-12-02,147.8589
112090,2022-12-05,148.9462
112090,2022-12-06,147.3627
112090,2022-12-07,145.2579
112090,2022-12-08,147.3348
112090,2022-12-09,147.4234
112090,2022-12-12,144.742
112090,2022-12-13,141.7028
112090,2022-12-14,139.8617
112090,2022-12-15,137.8374
112090,2022-12-16,134.5082
112090,2022-12-19,132.7873
112090,2022-12-20,131.3759
112090,2022-12-21,130.699
112090,2022-12-22,133.4064
112090,2022-12-23,133.0326
112090,2022-12-26,132.8183
112090,2022-12-27,133.6831
112090,2022-12-28,133.3559
112090,2022-12-29,134.0496
112090,2022-12-30,134.5546
112090,2023-01-02,134.8063
112090,2023-01-03,139.3355
112090,2023-01-04,140.9147
112090,2023-01-05,139.1419
112090,2023-01-06,139.8157
112090,2023-01-09,138.5432
112090,2023-01-10,139.3406
112090,2023-01-11,137.0969
112090,2023-01-12,135.3292
112090,2023-01-13,135.9418
112090,2023-01-16,137.6237
112090,2023-01-17,138.5089
112090,2023-01-18,139.9839
112090,2023-01-19,140.6679
112090,2023-01-20,141.0153
112090,2023-01-23,140.2194
112090,2023-01-24,141.6434
112090,2023-01-25,143.4421
112090,2023-01-26,143.3908
112090,2023-01-27,143.247
112090,2023-01-30,146.0399
112090,2023-01-31,146.0625
112090,2023-02-01,146.2536
112090,2023-02-02,147.1619
112090,2023-02-03,147.0481
112090,2023-02-06,145.6593
112090,2023-02-07,146.3782
112090,2023-02-08,146.3687
112090,2023-02-09,149.663
112090,2023-02-10,151.1389
112090,2023-02-13,150.1194
112090,2023-02-14,151.4928
112090,2023-02-15,152.113
112090,2023-02-16,154.5641
112090,2023-02-17,153.6531
112090,2023-02-20,154.0625
112090,2023-02-21,153.9409
112090,2023-02-22,154.1105
112090,2023-02-23,152.5351
112090,2023-02-24,153.6503
112090,2023-02-27,154.4824
112090,2023-02-28,156.9268
112090,2023-03-01,156.9706
112090,2023-03-02,156.2577
112090,2023-03-03,157.8002
112090,2023-03-06,156.3594
112090,2023-03-07,158.4577
112090,2023-03-08,160.5801
112090,2023-03-09,163.0671
112090,2023-03-10,163.8693
112090,2023-03-13,162.9782
112090,2023-03-14,163.2569
112090,2023-03-15,164.0668
112090,2023-03-16,163.0296
112090,2023-03-17,165.7029
112090,2023-03-20,166.9226
112090,2023-03-21,165.2022
112090,2023-03-22,169.0009
112090,2023-03-23,169.266
112090,2023-03-24,167.1114
112090,2023-03-27,165.5133
112090,2023-03-28,168.5345
112090,2023-03-29,172.2928
112090,2023-03-30,174.4488
112090,2023-03-31,177.2804
112090,2023-04-03,179.9395
112090,2023-04-04,181.214
112090,2023-04-05,182.002
112090,2023-04-06,183.2539
112090,2023-04-07,184.9457
112090,2023-04-10,183.3739
112090,2023-04-11,185.0579
112090,2023-04-12,188.371
112090,2023-04-13,187.9799
112090,2023-04-14,187.3485
112090,2023-04-17,188.4948
112090,2023-04-18,187.1007
112090,2023-04-19,184.219
112090,2023-04-20,186.8299
112090,2023-04-21,185.8936
112090,2023-04-24,186.0091
112090,2023-04-25,184.7216
112090,2023-04-26,187.6256
112090,2023-04-27,189.6216
112090,2023-04-28,189.1497
112090,2023-05-01,186.5472
112090,2023-05-02,185.8452
112090,2023-05-03,187.1911
112090,2023-05-04,187.6897
112090,2023-05-05,188.0105
112090,2023-05-08,188.5633
112090,2023-05-09,190.3557
112090,2023-05-10,190.3362
112090,2023-05-11,191.4402
112090,2023-05-12,189.2495
112090,2023-05-15,195.125
112090,2023-05-16,194.5384
112090,2023-05-17,195.0915
112090,2023-05-18,196.4957
112090,2023-05-19,195.6057
112090,2023-05-22,195.7023
112090,2023-05-23,195.7704
112090,2023-05-24,193.7014
112090,2023-05-25,194.7984
112090,2023-05-26,191.0211
112090,2023-05-29,195.1152
112090,2023-05-30,197.0498
112090,2023-05-31,198.6399
112090,2023-06-01,194.5798
112090,2023-06-02,192.8071
112090,2023-06-05,196.0987
112090,2023-06-06,205.9458
112090,2023-06-07,208.9807
112090,2023-06-08,211.6647
112090,2023-06-09,213.0828
112090,2023-06-12,211.001
112090,2023-06-13,213.6052
112090,2023-06-14,210.8679
112090,2023-06-15,207.889
112090,2023-06-16,204.7951
112090,2023-06-19,207.2749
112090,2023-06-20,207.215
112090,2023-06-21,207.5487
112090,2023-06-22,207.5933
112090,2023-06-23,204.8721
112090,2023-06-26,203.3051
112090,2023-06-27,201.8728
112090,2023-06-28,198.5493
112090,2023-06-29,197.4274
112090,2023-06-30,194.9446
112090,2023-07-03,196.3739
112090,2023-07-04,198.0101
112090,2023-07-05,195.0154
112090,2023-07-06,194.3993
112090,2023-07-07,198.8068
112090,2023-07-10,196.5466
112090,2023-07-11,197.6314
112090,2023-07-12,197.9607
112090,2023-07-13,200.6361
112090,2023-07-14,201.4277
112090,2023-07-17,200.4658
112090,2023-07-18,200.7066
112090,2023-07-19,200.9829
112090,2023-07-20,200.8421
112090,2023-07-21,197.7432
112090,2023-07-24,200.7721
112090,2023-07-25,203.4217
112090,2023-07-26,200.9542
112090,2023-07-27,200.3094
112090,2023-07-28,199.8484
112090,2023-07-31,197.1548
112090,2023-08-01,192.8171
112090,2023-08-02,191.3426
112090,2023-08-03,190.6008
112090,2023-08-04,187.3807
112090,2023-08-07,187.8536
112090,2023-08-08,190.5501
112090,2023-08-09,192.5519
112090,2023-08-10,192.3362
112090,2023-08-11,188.1654
112090,2023-08-14,189.8567
112090,2023-08-15,190.2661
112090,2023-08-16,191.3111
112090,2023-08-17,195.8324
112090,2023-08-18,193.9725
112090,2023-08-21,187.3584
112090,2023-08-22,185.0649
112090,2023-08-23,186.2183
112090,2023-08-24,186.353
112090,2023-08-25,183.7091
112090,2023-08-28,180.6528
112090,2023-08-29,179.9563
112090,2023-08-30,177.3374
112090,2023-08-31,178.5162
112090,2023-09-01,177.7063
112090,2023-09-04,176.44
112090,2023-09-05,174.9051
112090,2023-09-06,175.5274
112090,2023-09-07,175.6873
112090,2023-09-08,176.1834
112090,2023-09-11,176.6347
112090,2023-09-12,176.5523
112090,2023-09-13,174.4341
112090,2023-09-14,172.975
112090,2023-09-15,172.225
112090,2023-09-18,176.562
112090,2023-09-19,173.7748
112090,2023-09-20,172.9706
112090,2023-09-21,173.2438
112090,2023-09-22,172.6825
112090,2023-09-25,174.977
112090,2023-09-26,174.3993
112090,2023-09-27,173.9782
112090,2023-09-28,175.7485
112090,2023-09-29,179.6375
112090,2023-10-02,182.7435
112090,2023-10-03,182.5169
112090,2023-10-04,182.4815
112090,2023-10-05,182.6568
112090,2023-10-06,183.052
112090,2023-10-09,181.2639
112090,2023-10-10,183.3737
112090,2023-10-11,183.9017
112090,2023-10-12,183.8763
112090,2023-10-13,181.145
112090,2023-10-16,181.3529
112090,2023-10-17,177.3053
112090,2023-10-18,176.1387
112090,2023-10-19,175.019
112090,2023-10-20,175.6917
112090,2023-10-23,179.7253
112090,2023-10-24,181.0306
112090,2023-10-25,184.2495
112090,2023-10-26,185.7497
112090,2023-10-27,188.3318
112090,2023-10-30,192.6042
112090,2023-10-31,190.9898
112090,2023-11-01,189.2393
112090,2023-11-02,190.8338
112090,2023-11-03,190.9017
112090,2023-11-06,191.4828
112090,2023-11-07,190.988
112090,2023-11-08,189.6979
112090,2023-11-09,193.4633
112090,2023-11-10,190.9872
112090,2023-11-13,192.6367
112090,2023-11-14,193.9256
112090,2023-11-15,190.3287
112090,2023-11-16,188.5073
112090,2023-11-17,187.0837
112090,2023-11-20,188.426
112090,2023-11-21,187.6715
112090,2023-11-22,187.5538
112090,2023-11-23,184.3482
112090,2023-11-24,189.5672
112090,2023-11-27,189.805
112090,2023-11-28,191.0175
112090,2023-11-29,189.8547
112090,2023-11-30,188.4438
112090,2023-12-01,192.8443
112090,2023-12-04,188.4859
112090,2023-12-05,189.1916
112090,2023-12-06,186.5168
112090,2023-12-07,185.6849
112090,2023-12-08,184.3374
112090,2023-12-11,182.2301
112090,2023-12-12,182.3805
112090,2023-12-13,176.8331
112090,2023-12-14,176.2344
112090,2023-12-15,176.1139
112090,2023-12-18,173.3117
112090,2023-12-19,176.5282
112090,2023-12-20,175.3395
112090,2023-12-21,174.91
112090,2023-12-22,173.7369
112090,2023-12-25,173.6363
112090,2023-12-26,176.4315
112090,2023-12-27,181.7379
112090,2023-12-28,183.4367
112090,2023-12-29,185.905
112090,2024-01-01,189.8085
112090,2024-01-02,190.4513
112090,2024-01-03,194.1161
112090,2024-01-04,196.0396
112090,2024-01-05,196.4567
112090,2024-01-08,197.3612
112090,2024-01-09,193.1264
112090,2024-01-10,193.8807
112090,2024-01-11,190.3666
112090,2024-01-12,186.73
112090,2024-01-15,187.2369
112090,2024-01-16,184.8086
112090,2024-01-17,184.8668
112090,2024-01-18,185.2478
112090,2024-01-19,185.7288
112090,2024-01-22,183.7881
112090,2024-01-23,185.8436
112090,2024-01-24,185.7189
112090,2024-01-25,186.7762
112090,2024-01-26,184.1693
112090,2024-01-29,183.8489
112090,2024-01-30,186.3432
112090,2024-01-31,188.5872
112090,2024-02-01,186.8583
112090,2024-02-02,185.7098
112090,2024-02-05,183.5807
112090,2024-02-06,182.2081
112090,2024-02-07,179.2219
112090,2024-02-08,178.9965
112090,2024-02-09,180.428
112090,2024-02-12,178.8004
112090,2024-02-13,178.6776
112090,2024-02-14,178.2763
112090,2024-02-15,180.6048
112090,2024-02-16,179.3516
112090,2024-02-19,178.1853
112090,2024-02-20,176.4476
112090,2024-02-21,174.1097
112090,2024-02-22,175.2849
112090,2024-02-23,175.0708
112090,2024-02-26,175.256
112090,2024-02-27,178.0068
112090,2024-02-28,180.9234
112090,2024-02-29,177.4217
112090,2024-03-01,178.8719
112090,2024-03-04,179.4278
112090,2024-03-05,178.5057
112090,2024-03-06,179.2791
112090,2024-03-07,175.6367
112090,2024-03-08,178.7897
112090,2024-03-11,179.966
112090,2024-03-12,178.1695
112090,2024-03-13,176.9892
112090,2024-03-14,173.4427
112090,2024-03-15,172.8586
112090,2024-03-18,171.9264
112090,2024-03-19,169.2614
112090,2024-03-20,170.9066
112090,2024-03-21,173.5936
112090,2024-03-22,173.606
112090,2024-03-25,173.0387
112090,2024-03-26,174.0111
112090,2024-03-27,174.0397
112090,2024-03-28,171.8493
112090,2024-03-29,170.572
101539,2019-04-01,53.5882
101539,2019-04-02,53.7692
101539,2019-04-03,53.7968
101539,2019-04-04,53.9541
101539,2019-04-05,52.9884
101539,2019-04-08,53.4326
101539,2019-04-09,53.4562
101539,2019-04-10,55.115
101539,2019-04-11,54.8807
101539,2019-04-12,55.1157
101539,2019-04-15,57.0089
101539,2019-04-16,57.1645
101539,2019-04-17,57.141
101539,2019-04-18,56.4871
101539,2019-04-19,57.5457
101539,2019-04-22,56.7683
101539,2019-04-23,57.0819
101539,2019-04-24,56.7804
101539,2019-04-25,56.6741
101539,2019-04-26,55.7284
101539,2019-04-29,56.6489
101539,2019-04-30,56.4827
101539,2019-05-01,55.6817
101539,2019-05-02,56.541
101539,2019-05-03,56.2215
101539,2019-05-06,56.4698
101539,2019-05-07,57.0625
101539,2019-05-08,57.41
101539,2019-05-09,55.9196
101539,2019-05-10,56.4086
101539,2019-05-13,56.3631
101539,2019-05-14,56.1631
101539,2019-05-15,56.112
101539,2019-05-16,55.0504
101539,2019-05-17,55.1993
101539,2019-05-20,54.3176
101539,2019-05-21,54.1531
101539,2019-05-22,54.2763
101539,2019-05-23,54.9975
101539,2019-05-24,54.4786
101539,2019-05-27,55.4493
101539,2019-05-28,56.1016
101539,2019-05-29,55.8349
101539,2019-05-30,55.1144
101539,2019-05-31,54.1815
101539,2019-06-03,54.3799
101539,2019-06-04,53.9205
101539,2019-06-05,54.7181
101539,2019-06-06,54.2938
101539,2019-06-07,53.7287
101539,2019-06-10,53.9008
101539,2019-06-11,53.4786
101539,2019-06-12,53.5055
101539,2019-06-13,54.16
101539,2019-06-14,54.2579
101539,2019-06-17,54.3583
101539,2019-06-18,54.5139
101539,2019-06-19,53.4281
101539,2019-06-20,53.7007
101539,2019-06-21,53.8252
101539,2019-06-24,54.4235
101539,2019-06-25,54.8409
101539,2019-06-26,54.73
101539,2019-06-27,55.4299
101539,2019-06-28,55.2574
101539,2019-07-01,55.4434
101539,2019-07-02,55.2586
101539,2019-07-03,55.5869
101539,2019-07-04,55.358
101539,2019-07-05,56.4746
101539,2019-07-08,57.8643
101539,2019-07-09,58.4943
101539,2019-07-10,59.5996
101539,2019-07-11,58.5226
101539,2019-07-12,57.5478
101539,2019-07-15,57.3487
101539,2019-07-16,57.4001
101539,2019-07-17,57.2865
101539,2019-07-18,56.1805
101539,2019-07-19,56.9794
101539,2019-07-22,58.4751
101539,2019-07-23,59.3974
101539,2019-07-24,60.1949
101539,2019-07-25,60.3823
101539,2019-07-26,59.7956
101539,2019-07-29,59.8716
101539,2019-07-30,61.4083
101539,2019-07-31,61.1735
101539,2019-08-01,60.864
101539,2019-08-02,61.697
101539,2019-08-05,62.5907
101539,2019-08-06,61.9789
101539,2019-08-07,61.8092
101539,2019-08-08,61.4616
101539,2019-08-09,61.5376
101539,2019-08-12,62.3773
101539,2019-08-13,61.8004
101539,2019-08-14,62.6332
101539,2019-08-15,62.7346
101539,2019-08-16,64.5109
101539,2019-08-19,64.7836
101539,2019-08-20,64.7341
101539,2019-08-21,65.2065
101539,2019-08-22,64.9687
101539,2019-08-23,63.5951
101539,2019-08-26,63.437
101539,2019-08-27,63.2672
101539,2019-08-28,62.0836
101539,2019-08-29,62.0541
101539,2019-08-30,60.5396
101539,2019-09-02,60.3113
101539,2019-09-03,60.5117
101539,2019-09-04,60.6063
101539,2019-09-05,60.3316
101539,2019-09-06,60.2938
101539,2019-09-09,59.7506
101539,2019-09-10,59.7823
101539,2019-09-11,59.8479
101539,2019-09-12,59.2253
101539,2019-09-13,59.4392
101539,2019-09-16,59.6495
101539,2019-09-17,59.5544
101539,2019-09-18,61.3084
101539,2019-09-19,61.2294
101539,2019-09-20,61.0487
101539,2019-09-23,60.7637
101539,2019-09-24,60.08
101539,2019-09-25,60.5986
101539,2019-09-26,60.1238
101539,2019-09-27,59.7381
101539,2019-09-30,59.3761
101539,2019-10-01,58.6981
101539,2019-10-02,57.4881
101539,2019-10-03,57.1918
101539,2019-10-04,57.814
101539,2019-10-07,57.9738
101539,2019-10-08,59.0827
101539,2019-10-09,59.6387
101539,2019-10-10,60.0376
101539,2019-10-11,61.4179
101539,2019-10-14,61.3709
101539,2019-10-15,61.4419
101539,2019-10-16,61.458
101539,2019-10-17,62.6211
101539,2019-10-18,62.6481
101539,2019-10-21,62.1858
101539,2019-10-22,62.6492
101539,2019-10-23,62.0606
101539,2019-10-24,62.4827
101539,2019-10-25,62.818
101539,2019-10-28,62.7004
101539,2019-10-29,63.1512
101539,2019-10-30,62.049
101539,2019-10-31,62.1951
101539,2019-11-01,61.8746
101539,2019-11-04,64.0246
101539,2019-11-05,64.1699
101539,2019-11-06,63.7363
101539,2019-11-07,62.7076
101539,2019-11-08,63.715
101539,2019-11-11,63.4729
101539,2019-11-12,62.8955
101539,2019-11-13,63.1745
101539,2019-11-14,63.6923
101539,2019-11-15,64.2023
101539,2019-11-18,64.2432
101539,2019-11-19,64.3917
101539,2019-11-20,64.5967
101539,2019-11-21,64.8833
101539,2019-11-22,65.2401
101539,2019-11-25,66.123
101539,2019-11-26,66.1942
101539,2019-11-27,65.5719
101539,2019-11-28,65.4846
101539,2019-11-29,66.1031
101539,2019-12-02,64.7124
101539,2019-12-03,63.3554
101539,2019-12-04,64.0789
101539,2019-12-05,65.2734
101539,2019-12-06,64.3085
101539,2019-12-09,64.4118
101539,2019-12-10,64.1287
101539,2019-12-11,63.9537
101539,2019-12-12,64.2137
101539,2019-12-13,63.2432
101539,2019-12-16,62.4282
101539,2019-12-17,62.2275
101539,2019-12-18,62.1438
101539,2019-12-19,61.329
101539,2019-12-20,61.9347
101539,2019-12-23,61.6491
101539,2019-12-24,61.3617
101539,2019-12-25,61.5944
101539,2019-12-26,61.5238
101539,2019-12-27,62.1667
101539,2019-12-30,61.4952
101539,2019-12-31,60.4886
101539,2020-01-01,60.2879
101539,2020-01-02,60.3556
101539,2020-01-03,59.4811
101539,2020-01-06,58.5144
101539,2020-01-07,58.6658
101539,2020-01-08,58.1558
101539,2020-01-09,57.1654
101539,2020-01-10,57.8505
101539,2020-01-13,57.435
101539,2020-01-14,58.2505
101539,2020-01-15,58.2937
101539,2020-01-16,58.5232
101539,2020-01-17,58.398
101539,2020-01-20,56.5607
101539,2020-01-21,55.8118
101539,2020-01-22,55.7499
101539,2020-01-23,56.0162
101539,2020-01-24,54.8356
101539,2020-01-27,54.8223
101539,2020-01-28,54.1059
101539,2020-01-29,54.2799
101539,2020-01-30,54.289
101539,2020-01-31,54.795
101539,2020-02-03,55.5184
101539,2020-02-04,55.8464
101539,2020-02-05,56.4454
101539,2020-02-06,56.2306
101539,2020-02-07,58.1581
101539,2020-02-10,57.3307
101539,2020-02-11,56.9906
101539,2020-02-12,57.6298
101539,2020-02-13,58.1734
101539,2020-02-14,58.5369
101539,2020-02-17,59.0347
101539,2020-02-18,57.5823
101539,2020-02-19,58.7035
101539,2020-02-20,58.5834
101539,2020-02-21,59.4827
101539,2020-02-24,58.0549
101539,2020-02-25,58.2569
101539,2020-02-26,57.8863
101539,2020-02-27,58.3068
101539,2020-02-28,58.552
101539,2020-03-02,58.8326
101539,2020-03-03,58.1086
101539,2020-03-04,58.0921
101539,2020-03-05,57.9897
101539,2020-03-06,58.3576
101539,2020-03-09,59.0737
101539,2020-03-10,59.204
101539,2020-03-11,58.3211
101539,2020-03-12,58.4197
101539,2020-03-13,60.2735
101539,2020-03-16,61.4881
101539,2020-03-17,59.318
101539,2020-03-18,59.3869
101539,2020-03-19,60.0749
101539,2020-03-20,59.9675
101539,2020-03-23,59.6604
101539,2020-03-24,59.4931
101539,2020-03-25,59.9111
101539,2020-03-26,59.1094
101539,2020-03-27,59.9762
101539,2020-03-30,59.9599
101539,2020-03-31,59.3111
101539,2020-04-01,60.1351
101539,2020-04-02,59.0441
101539,2020-04-03,58.6744
101539,2020-04-06,58.2953
101539,2020-04-07,59.8184
101539,2020-04-08,59.3506
101539,2020-04-09,57.8396
101539,2020-04-10,57.4589
101539,2020-04-13,57.796
101539,2020-04-14,58.3629
101539,2020-04-15,59.9807
101539,2020-04-16,61.0173
101539,2020-04-17,61.1793
101539,2020-04-20,60.5493
101539,2020-04-21,61.7535
101539,2020-04-22,61.5051
101539,2020-04-23,61.044
101539,2020-04-24,60.7629
101539,2020-04-27,59.8741
101539,2020-04-28,59.5639
101539,2020-04-29,59.4211
101539,2020-04-30,59.9659
101539,2020-05-01,59.7106
101539,2020-05-04,58.8263
101539,2020-05-05,57.7177
101539,2020-05-06,57.886
101539,2020-05-07,57.9596
101539,2020-05-08,57.5972
101539,2020-05-11,57.2972
101539,2020-05-12,57.5872
101539,2020-05-13,58.5712
101539,2020-05-14,58.0463
101539,2020-05-15,58.1314
101539,2020-05-18,58.8231
101539,2020-05-19,58.2988
101539,2020-05-20,58.3112
101539,2020-05-21,58.3079
101539,2020-05-22,57.4137
101539,2020-05-25,57.5528
101539,2020-05-26,57.5976
101539,2020-05-27,58.0043
101539,2020-05-28,57.2014
101539,2020-05-29,57.2311
101539,2020-06-01,58.2029
101539,2020-06-02,59.6772
101539,2020-06-03,60.6178
101539,2020-06-04,59.7858
101539,2020-06-05,60.1334
101539,2020-06-08,59.8088
101539,2020-06-09,60.0364
101539,2020-06-10,59.5041
101539,2020-06-11,58.3044
101539,2020-06-12,58.0867
101539,2020-06-15,58.6136
101539,2020-06-16,58.8396
101539,2020-06-17,59.1477
101539,2020-06-18,59.3249
101539,2020-06-19,59.6366
101539,2020-06-22,60.0394
101539,2020-06-23,59.8655
101539,2020-06-24,59.949
101539,2020-06-25,61.2271
101539,2020-06-26,61.3559
101539,2020-06-29,61.4118
101539,2020-06-30,61.5122
101539,2020-07-01,61.3759
101539,2020-07-02,61.0798
101539,2020-07-03,61.2572
101539,2020-07-06,60.91
101539,2020-07-07,60.828
101539,2020-07-08,60.2753
101539,2020-07-09,60.3775
101539,2020-07-10,60.825
101539,2020-07-13,60.6946
101539,2020-07-14,59.2561
101539,2020-07-15,59.6996
101539,2020-07-16,59.8096
101539,2020-07-17,59.1207
101539,2020-07-20,59.6929
101539,2020-07-21,58.7151
101539,2020-07-22,59.4751
101539,2020-07-23,59.458
101539,2020-07-24,57.8629
101539,2020-07-27,58.0099
101539,2020-07-28,57.7503
101539,2020-07-29,57.3875
101539,2020-07-30,56.9025
101539,2020-07-31,56.8384
101539,2020-08-03,56.5302
101539,2020-08-04,55.2933
101539,2020-08-05,56.1594
101539,2020-08-06,56.0172
101539,2020-08-07,55.5476
101539,2020-08-10,54.8177
101539,2020-08-11,55.3466
101539,2020-08-12,54.5064
101539,2020-08-13,54.6158
101539,2020-08-14,54.2551
101539,2020-08-17,53.9347
101539,2020-08-18,53.2421
101539,2020-08-19,52.867
101539,2020-08-20,52.8938
101539,2020-08-21,53.0643
101539,2020-08-24,52.5853
101539,2020-08-25,52.5489
101539,2020-08-26,53.1302
101539,2020-08-27,52.0914
101539,2020-08-28,52.1083
101539,2020-08-31,51.5347
101539,2020-09-01,50.9043
101539,2020-09-02,51.0841
101539,2020-09-03,50.7703
101539,2020-09-04,50.0493
101539,2020-09-07,50.8646
101539,2020-09-08,51.4466
101539,2020-09-09,50.2742
101539,2020-09-10,49.4048
101539,2020-09-11,49.7764
101539,2020-09-14,49.6262
101539,2020-09-15,50.5396
101539,2020-09-16,50.9336
101539,2020-09-17,51.1371
101539,2020-09-18,50.5304
101539,2020-09-21,50.8487
101539,2020-09-22,50.0905
101539,2020-09-23,50.8951
101539,2020-09-24,51.1733
101539,2020-09-25,50.6873
101539,2020-09-28,51.197
101539,2020-09-29,52.5946
101539,2020-09-30,52.4783
101539,2020-10-01,52.8459
101539,2020-10-02,52.5932
101539,2020-10-05,52.6681
101539,2020-10-06,51.7365
101539,2020-10-07,51.7569
101539,2020-10-08,51.8047
101539,2020-10-09,52.9438
101539,2020-10-12,51.8245
101539,2020-10-13,51.6706
101539,2020-10-14,52.4899
101539,2020-10-15,52.3587
101539,2020-10-16,52.2719
101539,2020-10-19,51.7702
101539,2020-10-20,51.2115
101539,2020-10-21,50.1099
101539,2020-10-22,49.7516
101539,2020-10-23,49.1809
101539,2020-10-26,49.2702
101539,2020-10-27,48.8242
101539,2020-10-28,48.5627
101539,2020-10-29,48.3186
101539,2020-10-30,48.31
101539,2020-11-02,48.023
101539,2020-11-03,47.4303
101539,2020-11-04,47.4981
101539,2020-11-05,48.1255
101539,2020-11-06,48.219
101539,2020-11-09,47.8854
101539,2020-11-10,47.8338
101539,2020-11-11,46.6758
101539,2020-11-12,46.6164
101539,2020-11-13,46.4111
101539,2020-11-16,45.9098
101539,2020-11-17,45.5138
101539,2020-11-18,45.308
101539,2020-11-19,45.8657
101539,2020-11-20,46.4851
101539,2020-11-23,45.986
101539,2020-11-24,45.7185
101539,2020-11-25,45.4665
101539,2020-11-26,45.9264
101539,2020-11-27,46.025
101539,2020-11-30,46.0946
101539,2020-12-01,46.4097
101539,2020-12-02,46.0961
101539,2020-12-03,46.869
101539,2020-12-04,46.8867
101539,2020-12-07,46.4239
101539,2020-12-08,46.3146
101539,2020-12-09,47.0178
101539,2020-12-10,46.7967
101539,2020-12-11,47.3486
101539,2020-12-14,47.0123
101539,2020-12-15,46.5991
101539,2020-12-16,46.9866
101539,2020-12-17,46.5126
101539,2020-12-18,46.9903
101539,2020-12-21,47.2074
101539,2020-12-22,46.7314
101539,2020-12-23,46.71
101539,2020-12-24,46.4211
101539,2020-12-25,46.6341
101539,2020-12-28,47.7092
101539,2020-12-29,47.516
101539,2020-12-30,47.8394
101539,2020-12-31,47.8725
101539,2021-01-01,47.9055
101539,2021-01-04,47.8297
101539,2021-01-05,47.3567
101539,2021-01-06,47.5661
101539,2021-01-07,47.4203
101539,2021-01-08,46.9244
101539,2021-01-11,47.5143
101539,2021-01-12,47.5897
101539,2021-01-13,47.4785
101539,2021-01-14,48.261
101539,2021-01-15,47.2169
101539,2021-01-18,47.957
101539,2021-01-19,47.4697
101539,2021-01-20,47.6092
101539,2021-01-21,47.2922
101539,2021-01-22,46.7873
101539,2021-01-25,47.5437
